EmployeeId,FirstName,LastName,Email,HomeBranchId,Department,JobTitle,EmploymentDate,IsActive
1267,Mpho,Mabaso,mpho.mabaso1267@example.com,1,Finance,Payroll Administrator,2021-03-12,True
1268,Sibusiso,Maseko,sibusiso.maseko1268@example.com,1,Finance,Accountant,2022-01-28,True
1269,Lesedi,Mthethwa,lesedi.mthethwa1269@example.com,1,Sales,Sales Consultant,2018-03-19,True
1270,Katlego,Mahlangu,katlego.mahlangu1270@example.com,1,IT,Support Technician,2024-09-20,True
1271,Keitumetse,Msimang,keitumetse.msimang1271@example.com,1,Sales,Sales Consultant,2022-10-12,True
1272,Karabo,Modise,karabo.modise1272@example.com,1,HR,HR Administrator,2021-05-26,True
1273,Sibusiso,Molepo,sibusiso.molepo1273@example.com,1,Operations,Operations Analyst,2020-03-16,True
1274,Sibusiso,Radebe,sibusiso.radebe1274@example.com,1,Customer Service,Customer Service Agent,2020-01-24,True
1275,Zanele,Mahlangu,zanele.mahlangu1275@example.com,1,Sales,Sales Consultant,2019-02-10,True
1276,Amahle,Mthethwa,amahle.mthethwa1276@example.com,1,Customer Service,Support Agent,2025-09-23,True
1277,Siyabonga,Mabunda,siyabonga.mabunda1277@example.com,1,HR,HR Administrator,2021-09-11,True
1278,Refilwe,Motaung,refilwe.motaung1278@example.com,1,IT,Systems Administrator,2025-09-01,True
1279,Lesedi,Motaung,lesedi.motaung1279@example.com,1,Sales,Sales Administrator,2019-09-11,True
1280,Anele,Mthethwa,anele.mthethwa1280@example.com,1,Operations,Operations Officer,2023-08-08,True
1281,Lethabo,Ndlovu,lethabo.ndlovu1281@example.com,1,HR,HR Administrator,2020-10-10,True
1282,Karabo,Mabena,karabo.mabena1282@example.com,1,Sales,Sales Administrator,2022-07-25,True
1283,Katlego,Nkosi,katlego.nkosi1283@example.com,1,Sales,Sales Consultant,2022-05-20,True
1284,Tebogo,Nkosi,tebogo.nkosi1284@example.com,1,IT,Systems Administrator,2020-01-04,True
1285,Tumelo,Ndlovu,tumelo.ndlovu1285@example.com,1,Operations,Operations Officer,2018-08-08,True
1286,Naledi,Mthethwa,naledi.mthethwa1286@example.com,1,Customer Service,Customer Success Officer,2022-03-22,True
1287,Sipho,Ndlovu,sipho.ndlovu1287@example.com,1,HR,HR Administrator,2024-10-07,True
1288,Tebogo,Radebe,tebogo.radebe1288@example.com,1,Sales,Business Development Officer,2019-10-19,True
1289,Lesedi,Nkosi,lesedi.nkosi1289@example.com,1,Sales,Account Executive,2022-01-05,True
1290,Andile,Motaung,andile.motaung1290@example.com,1,Customer Service,Support Agent,2021-11-08,False
1291,Lerato,Mhlongo,lerato.mhlongo1291@example.com,1,IT,Business Analyst,2024-07-01,True
1292,Lesedi,Sithole,lesedi.sithole1292@example.com,1,Operations,Team Leader,2018-02-08,True
1293,Palesa,Mthethwa,palesa.mthethwa1293@example.com,1,Customer Service,Customer Service Agent,2024-06-18,True
1294,Nomsa,Mokoena,nomsa.mokoena1294@example.com,1,HR,Learning Coordinator,2018-06-28,True
1295,Tumelo,Khumalo,tumelo.khumalo1295@example.com,1,Sales,Sales Administrator,2019-10-19,True
1296,Nomsa,Zulu,nomsa.zulu1296@example.com,1,Operations,Coordinator,2025-02-20,True
1297,Lwazi,Mabunda,lwazi.mabunda1297@example.com,1,IT,Systems Administrator,2021-12-19,True
1298,Neo,Dlamini,neo.dlamini1298@example.com,1,Operations,Operations Analyst,2020-02-25,True
1299,Kagiso,Mabena,kagiso.mabena1299@example.com,1,Operations,Team Leader,2021-12-18,True
1300,Zanele,Mokoena,zanele.mokoena1300@example.com,1,Operations,Operations Officer,2019-12-23,True
1301,Neo,Molefe,neo.molefe1301@example.com,2,IT,Business Analyst,2021-04-15,True
1302,Lerato,Mokoena,lerato.mokoena1302@example.com,2,Finance,Payroll Administrator,2021-05-20,True
1303,Nokuthula,Msimang,nokuthula.msimang1303@example.com,2,Customer Service,Support Agent,2025-09-14,True
1304,Kagiso,Mabunda,kagiso.mabunda1304@example.com,2,Finance,Payroll Administrator,2019-05-14,True
1305,Tebogo,Mokoena,tebogo.mokoena1305@example.com,2,HR,Talent Specialist,2021-01-10,True
1306,Ayanda,Mofokeng,ayanda.mofokeng1306@example.com,2,Sales,Sales Administrator,2018-01-04,True
1307,Nandi,Molepo,nandi.molepo1307@example.com,2,HR,HR Officer,2019-09-09,True
1308,Anele,Mofokeng,anele.mofokeng1308@example.com,2,Finance,Financial Analyst,2022-09-03,True
1309,Keitumetse,Mahlangu,keitumetse.mahlangu1309@example.com,2,HR,Talent Specialist,2018-08-28,True
1310,Bongani,Mhlongo,bongani.mhlongo1310@example.com,2,IT,Systems Administrator,2025-09-11,True
1311,Amahle,Molefe,amahle.molefe1311@example.com,2,Sales,Sales Consultant,2022-01-17,True
1312,Lerato,Mkhwanazi,lerato.mkhwanazi1312@example.com,2,IT,Software Developer,2022-03-29,True
1313,Boitumelo,Dlamini,boitumelo.dlamini1313@example.com,2,HR,HR Officer,2026-01-27,True
1314,Ayanda,Msimang,ayanda.msimang1314@example.com,2,IT,Business Analyst,2025-01-12,True
1315,Karabo,Nkosi,karabo.nkosi1315@example.com,2,IT,Support Technician,2018-12-27,True
1316,Tumelo,Mabunda,tumelo.mabunda1316@example.com,2,Finance,Payroll Administrator,2020-07-20,True
1317,Bongani,Zulu,bongani.zulu1317@example.com,2,Sales,Sales Consultant,2019-12-11,True
1318,Anele,Modise,anele.modise1318@example.com,2,HR,HR Officer,2020-04-21,True
1319,Boitumelo,Sithole,boitumelo.sithole1319@example.com,2,Sales,Account Executive,2024-06-18,True
1320,Andile,Motaung,andile.motaung1320@example.com,2,Finance,Accountant,2018-12-21,True
1321,Neo,Ndlovu,neo.ndlovu1321@example.com,2,Operations,Coordinator,2024-07-13,True
1322,Tshepo,Zulu,tshepo.zulu1322@example.com,2,HR,HR Officer,2022-02-02,True
1323,Nomsa,Mabena,nomsa.mabena1323@example.com,2,Finance,Payroll Administrator,2025-10-28,True
1324,Palesa,Mahlangu,palesa.mahlangu1324@example.com,2,HR,HR Administrator,2018-05-25,True
1325,Boitumelo,Radebe,boitumelo.radebe1325@example.com,2,Finance,Finance Officer,2018-02-09,True
1326,Karabo,Modise,karabo.modise1326@example.com,2,HR,HR Administrator,2020-09-23,True
1327,Katlego,Nkosi,katlego.nkosi1327@example.com,2,Finance,Finance Officer,2024-01-29,True
1328,Sipho,Molefe,sipho.molefe1328@example.com,2,Customer Service,Customer Service Agent,2018-07-13,True
1329,Andile,Ndlovu,andile.ndlovu1329@example.com,2,Finance,Finance Officer,2023-06-24,True
1330,Lesedi,Mabaso,lesedi.mabaso1330@example.com,2,Operations,Team Leader,2026-01-28,True
1331,Thabo,Sithole,thabo.sithole1331@example.com,2,Operations,Coordinator,2025-01-01,True
1332,Boitumelo,Motsoeneng,boitumelo.motsoeneng1332@example.com,2,Operations,Operations Analyst,2021-08-22,True
1333,Neo,Mabaso,neo.mabaso1333@example.com,2,Customer Service,Customer Success Officer,2026-01-11,True
1334,Boitumelo,Ndlovu,boitumelo.ndlovu1334@example.com,2,Sales,Sales Consultant,2021-08-03,True
1335,Lethabo,Ndlovu,lethabo.ndlovu1335@example.com,2,Sales,Sales Consultant,2025-10-28,True
1336,Nomsa,Mokoena,nomsa.mokoena1336@example.com,2,IT,Business Analyst,2019-10-19,True
1337,Lwazi,Modise,lwazi.modise1337@example.com,2,Finance,Payroll Administrator,2021-04-06,True
1338,Lerato,Ndlovu,lerato.ndlovu1338@example.com,2,HR,Learning Coordinator,2026-02-07,False
1339,Lwazi,Mabunda,lwazi.mabunda1339@example.com,2,IT,Software Developer,2025-02-10,True
1340,Boitumelo,Mabunda,boitumelo.mabunda1340@example.com,2,IT,Software Developer,2019-06-29,True
1341,Palesa,Mokoena,palesa.mokoena1341@example.com,2,Finance,Payroll Administrator,2023-01-30,True
1342,Siyabonga,Mokoena,siyabonga.mokoena1342@example.com,2,Operations,Coordinator,2019-07-29,True
1343,Lesedi,Mokoena,lesedi.mokoena1343@example.com,2,Customer Service,Team Leader,2025-09-23,True
1344,Andile,Maseko,andile.maseko1344@example.com,2,Sales,Sales Administrator,2025-09-17,True
1345,Kagiso,Mabaso,kagiso.mabaso1345@example.com,2,Finance,Payroll Administrator,2019-05-29,True
1346,Neo,Mthethwa,neo.mthethwa1346@example.com,2,Operations,Operations Analyst,2023-03-18,True
1347,Lethabo,Masango,lethabo.masango1347@example.com,2,HR,HR Administrator,2024-06-11,True
1348,Bongani,Mabena,bongani.mabena1348@example.com,2,Finance,Payroll Administrator,2019-07-08,True
1349,Tebogo,Mahlangu,tebogo.mahlangu1349@example.com,2,HR,Talent Specialist,2021-09-08,True
1350,Boitumelo,Mabaso,boitumelo.mabaso1350@example.com,2,HR,Talent Specialist,2020-02-08,True
1351,Zanele,Sithole,zanele.sithole1351@example.com,2,Finance,Financial Analyst,2023-09-02,True
1352,Nokuthula,Mkhize,nokuthula.mkhize1352@example.com,2,Customer Service,Team Leader,2022-05-04,True
1353,Anele,Mabena,anele.mabena1353@example.com,2,Sales,Account Executive,2020-03-28,True
1354,Keitumetse,Mokoena,keitumetse.mokoena1354@example.com,2,Customer Service,Customer Success Officer,2021-04-01,True
1355,Boitumelo,Mokoena,boitumelo.mokoena1355@example.com,2,Sales,Sales Consultant,2023-04-03,False
1356,Ayanda,Molepo,ayanda.molepo1356@example.com,2,Customer Service,Customer Service Agent,2020-01-05,True
1357,Lwazi,Mokoena,lwazi.mokoena1357@example.com,2,HR,HR Officer,2020-01-14,True
1358,Nomsa,Molefe,nomsa.molefe1358@example.com,2,HR,Talent Specialist,2021-11-07,True
1359,Neo,Nkosi,neo.nkosi1359@example.com,2,Customer Service,Customer Success Officer,2018-08-21,True
1360,Lesedi,Mhlongo,lesedi.mhlongo1360@example.com,2,Sales,Account Executive,2025-06-06,True
1361,Mpho,Sithole,mpho.sithole1361@example.com,2,IT,Software Developer,2022-05-30,True
1362,Neo,Molefe,neo.molefe1362@example.com,2,Operations,Operations Officer,2022-12-01,True
1363,Siyabonga,Mabena,siyabonga.mabena1363@example.com,2,HR,HR Administrator,2025-04-27,True
1364,Nandi,Modise,nandi.modise1364@example.com,2,Finance,Accountant,2021-11-18,True
1365,Lwazi,Maseko,lwazi.maseko1365@example.com,2,Finance,Accountant,2025-10-21,True
1366,Anele,Molepo,anele.molepo1366@example.com,2,Finance,Finance Officer,2021-12-26,True
1367,Lesedi,Mokoena,lesedi.mokoena1367@example.com,2,Operations,Operations Officer,2025-04-08,True
1368,Lwazi,Nkosi,lwazi.nkosi1368@example.com,2,IT,Support Technician,2022-04-28,True
1369,Thabo,Mokoena,thabo.mokoena1369@example.com,2,IT,Business Analyst,2018-12-31,True
1370,Mpho,Mokoena,mpho.mokoena1370@example.com,2,HR,HR Administrator,2021-09-03,True
1371,Karabo,Mabena,karabo.mabena1371@example.com,2,Finance,Finance Officer,2022-04-23,True
1372,Sibusiso,Molefe,sibusiso.molefe1372@example.com,2,Finance,Payroll Administrator,2025-06-11,True
1373,Lerato,Radebe,lerato.radebe1373@example.com,2,HR,Talent Specialist,2018-10-01,True
1374,Sipho,Molefe,sipho.molefe1374@example.com,2,Operations,Operations Analyst,2025-08-16,True
1375,Sipho,Maseko,sipho.maseko1375@example.com,2,Sales,Sales Consultant,2022-05-23,True
1376,Palesa,Ndlovu,palesa.ndlovu1376@example.com,2,Finance,Finance Officer,2018-03-26,True
1377,Tebogo,Mokoena,tebogo.mokoena1377@example.com,2,HR,HR Officer,2025-03-22,True
1378,Lwazi,Nkosi,lwazi.nkosi1378@example.com,2,IT,Support Technician,2025-03-14,False
1379,Ayanda,Mahlangu,ayanda.mahlangu1379@example.com,2,HR,Talent Specialist,2022-07-06,True
1380,Tebogo,Molefe,tebogo.molefe1380@example.com,2,Customer Service,Team Leader,2024-01-27,True
1381,Tumelo,Msimang,tumelo.msimang1381@example.com,2,Sales,Account Executive,2019-05-24,True
1382,Keitumetse,Masango,keitumetse.masango1382@example.com,2,Finance,Financial Analyst,2025-04-06,True
1383,Mpho,Khumalo,mpho.khumalo1383@example.com,2,Finance,Payroll Administrator,2020-01-28,True
1384,Bongani,Ndlovu,bongani.ndlovu1384@example.com,2,Finance,Finance Officer,2024-02-01,True
1385,Neo,Mkhize,neo.mkhize1385@example.com,2,Operations,Team Leader,2022-12-25,True
1386,Ayanda,Mkhwanazi,ayanda.mkhwanazi1386@example.com,2,IT,Systems Administrator,2021-03-13,True
1387,Amahle,Molefe,amahle.molefe1387@example.com,2,HR,Talent Specialist,2019-04-28,True
1388,Naledi,Mokoena,naledi.mokoena1388@example.com,2,Sales,Account Executive,2019-06-23,False
1389,Palesa,Radebe,palesa.radebe1389@example.com,2,HR,Talent Specialist,2022-03-20,True
1390,Nomsa,Khumalo,nomsa.khumalo1390@example.com,2,IT,Support Technician,2024-06-11,True
1391,Thabo,Modise,thabo.modise1391@example.com,2,IT,Business Analyst,2022-01-22,True
1392,Palesa,Sithole,palesa.sithole1392@example.com,2,Operations,Operations Analyst,2025-11-09,True
1393,Ayanda,Molefe,ayanda.molefe1393@example.com,2,Operations,Operations Officer,2021-09-29,True
1394,Zanele,Maseko,zanele.maseko1394@example.com,2,Operations,Team Leader,2019-04-18,True
1395,Naledi,Mabena,naledi.mabena1395@example.com,2,Sales,Sales Consultant,2018-08-03,True
1396,Amahle,Zulu,amahle.zulu1396@example.com,2,IT,Support Technician,2022-11-29,True
1397,Katlego,Mokoena,katlego.mokoena1397@example.com,2,Finance,Payroll Administrator,2018-06-22,True
1398,Andile,Mahlangu,andile.mahlangu1398@example.com,2,Customer Service,Customer Service Agent,2020-03-02,False
1399,Zanele,Msimang,zanele.msimang1399@example.com,2,IT,Support Technician,2019-10-17,True
1400,Karabo,Motsoeneng,karabo.motsoeneng1400@example.com,2,Finance,Accountant,2024-04-10,True
1401,Tshepo,Mthembu,tshepo.mthembu1401@example.com,2,Finance,Payroll Administrator,2020-04-05,True
1402,Naledi,Molefe,naledi.molefe1402@example.com,2,Finance,Accountant,2025-01-17,True
1403,Andile,Dlamini,andile.dlamini1403@example.com,2,Customer Service,Team Leader,2020-04-05,True
1404,Nokuthula,Zulu,nokuthula.zulu1404@example.com,2,Customer Service,Support Agent,2020-08-29,True
1405,Boitumelo,Mokoena,boitumelo.mokoena1405@example.com,2,HR,HR Administrator,2024-04-16,True
1406,Ayanda,Zulu,ayanda.zulu1406@example.com,2,Operations,Coordinator,2020-02-22,True
1407,Nandi,Mthethwa,nandi.mthethwa1407@example.com,2,Customer Service,Customer Success Officer,2018-06-18,True
1408,Nandi,Dlamini,nandi.dlamini1408@example.com,2,Customer Service,Customer Success Officer,2018-08-10,True
1409,Naledi,Ndlovu,naledi.ndlovu1409@example.com,2,IT,Software Developer,2025-05-20,True
1410,Bongani,Zulu,bongani.zulu1410@example.com,2,Operations,Operations Officer,2025-02-09,True
1411,Tshepo,Sithole,tshepo.sithole1411@example.com,2,Operations,Team Leader,2025-09-11,True
1412,Palesa,Sithole,palesa.sithole1412@example.com,2,Sales,Sales Administrator,2019-03-12,True
1413,Nomsa,Mkhwanazi,nomsa.mkhwanazi1413@example.com,2,IT,Systems Administrator,2019-02-16,True
1414,Andile,Mhlongo,andile.mhlongo1414@example.com,2,Finance,Finance Officer,2019-11-25,True
1415,Lesedi,Modise,lesedi.modise1415@example.com,2,HR,HR Officer,2025-04-16,True
1416,Kagiso,Radebe,kagiso.radebe1416@example.com,2,HR,HR Administrator,2018-12-01,True
1417,Sibusiso,Ndlovu,sibusiso.ndlovu1417@example.com,2,Operations,Operations Officer,2025-06-08,True
1418,Neo,Mkhize,neo.mkhize1418@example.com,2,Sales,Sales Consultant,2023-10-01,True
1419,Neo,Radebe,neo.radebe1419@example.com,2,Customer Service,Support Agent,2024-01-24,True
1420,Nokuthula,Molepo,nokuthula.molepo1420@example.com,2,Operations,Team Leader,2019-05-07,False
1421,Lesedi,Msimang,lesedi.msimang1421@example.com,2,Customer Service,Customer Service Agent,2022-10-28,True
1422,Lerato,Ndlovu,lerato.ndlovu1422@example.com,2,IT,Business Analyst,2024-02-21,True
1423,Karabo,Masango,karabo.masango1423@example.com,2,Sales,Business Development Officer,2020-03-05,True
1424,Siyabonga,Molefe,siyabonga.molefe1424@example.com,2,HR,Learning Coordinator,2018-06-13,True
1425,Bongani,Radebe,bongani.radebe1425@example.com,2,Operations,Coordinator,2025-10-16,True
1426,Tebogo,Mokoena,tebogo.mokoena1426@example.com,2,Finance,Financial Analyst,2022-08-23,True
1427,Mpho,Mahlangu,mpho.mahlangu1427@example.com,2,Customer Service,Support Agent,2023-09-06,True
1428,Kagiso,Mokoena,kagiso.mokoena1428@example.com,2,Sales,Business Development Officer,2022-10-13,True
1429,Refilwe,Molepo,refilwe.molepo1429@example.com,2,Finance,Finance Officer,2020-04-28,True
1430,Tumelo,Molepo,tumelo.molepo1430@example.com,2,Operations,Operations Officer,2019-03-17,True
1431,Ayanda,Nkosi,ayanda.nkosi1431@example.com,2,IT,Support Technician,2025-12-13,True
1432,Mpho,Modise,mpho.modise1432@example.com,2,Operations,Operations Analyst,2022-09-07,False
1433,Sibusiso,Zulu,sibusiso.zulu1433@example.com,2,Sales,Business Development Officer,2018-12-30,True
1434,Kagiso,Mhlongo,kagiso.mhlongo1434@example.com,2,HR,HR Officer,2025-01-11,True
1435,Mpho,Zulu,mpho.zulu1435@example.com,2,Customer Service,Customer Service Agent,2025-08-22,True
1436,Tshepo,Mofokeng,tshepo.mofokeng1436@example.com,2,IT,Systems Administrator,2025-10-07,True
1437,Nokuthula,Mabena,nokuthula.mabena1437@example.com,2,Sales,Account Executive,2021-01-23,True
1438,Karabo,Sithole,karabo.sithole1438@example.com,2,IT,Support Technician,2020-04-14,True
1439,Tebogo,Msimang,tebogo.msimang1439@example.com,2,Finance,Accountant,2025-05-03,True
1440,Thabo,Mabaso,thabo.mabaso1440@example.com,2,Customer Service,Support Agent,2020-06-21,True
1441,Lerato,Mokoena,lerato.mokoena1441@example.com,2,Finance,Payroll Administrator,2023-03-14,True
1442,Kagiso,Mofokeng,kagiso.mofokeng1442@example.com,2,Sales,Account Executive,2025-02-14,True
1443,Lwazi,Zulu,lwazi.zulu1443@example.com,2,Customer Service,Customer Service Agent,2023-11-30,True
1444,Tumelo,Mabaso,tumelo.mabaso1444@example.com,2,Customer Service,Team Leader,2024-08-24,True
1445,Boitumelo,Mkhwanazi,boitumelo.mkhwanazi1445@example.com,2,IT,Support Technician,2019-05-13,True
1446,Lesedi,Molefe,lesedi.molefe1446@example.com,2,IT,Software Developer,2020-01-11,True
1447,Karabo,Mokoena,karabo.mokoena1447@example.com,2,Operations,Operations Analyst,2022-08-18,True
1448,Nomsa,Mabunda,nomsa.mabunda1448@example.com,2,Sales,Account Executive,2023-05-05,True
1449,Katlego,Zulu,katlego.zulu1449@example.com,2,HR,Learning Coordinator,2024-10-24,True
1450,Neo,Mahlangu,neo.mahlangu1450@example.com,2,HR,HR Officer,2018-01-12,True
1451,Nandi,Motaung,nandi.motaung1451@example.com,2,HR,HR Officer,2019-11-17,True
1452,Tshepo,Mokoena,tshepo.mokoena1452@example.com,2,Sales,Business Development Officer,2023-05-19,True
1453,Sipho,Mkhwanazi,sipho.mkhwanazi1453@example.com,2,Sales,Business Development Officer,2019-10-01,True
1454,Refilwe,Dlamini,refilwe.dlamini1454@example.com,2,HR,HR Administrator,2019-06-04,True
1455,Mpho,Maseko,mpho.maseko1455@example.com,2,IT,Support Technician,2021-07-13,False
1456,Ayanda,Molepo,ayanda.molepo1456@example.com,2,Finance,Finance Officer,2023-07-14,True
1457,Nomsa,Mkhize,nomsa.mkhize1457@example.com,2,IT,Support Technician,2023-11-28,True
1458,Lwazi,Mhlongo,lwazi.mhlongo1458@example.com,2,Sales,Business Development Officer,2021-11-10,False
1459,Boitumelo,Sithole,boitumelo.sithole1459@example.com,2,Finance,Payroll Administrator,2023-03-21,True
1460,Keitumetse,Mkhwanazi,keitumetse.mkhwanazi1460@example.com,2,Customer Service,Team Leader,2022-08-19,True
1461,Siyabonga,Molefe,siyabonga.molefe1461@example.com,2,Sales,Business Development Officer,2021-04-01,True
1462,Naledi,Zulu,naledi.zulu1462@example.com,2,Sales,Account Executive,2021-06-21,True
1463,Lerato,Mabena,lerato.mabena1463@example.com,2,IT,Business Analyst,2018-06-11,False
1464,Tumelo,Zulu,tumelo.zulu1464@example.com,2,IT,Business Analyst,2022-08-15,True
1465,Nokuthula,Mabunda,nokuthula.mabunda1465@example.com,2,Operations,Team Leader,2020-07-13,True
1466,Tebogo,Mofokeng,tebogo.mofokeng1466@example.com,2,Finance,Finance Officer,2022-09-12,True
1467,Karabo,Mabena,karabo.mabena1467@example.com,2,Operations,Operations Analyst,2020-12-22,True
1468,Kagiso,Mokoena,kagiso.mokoena1468@example.com,2,HR,HR Administrator,2021-04-23,True
1469,Sibusiso,Mabunda,sibusiso.mabunda1469@example.com,2,Finance,Accountant,2022-10-22,True
1470,Siyabonga,Mabunda,siyabonga.mabunda1470@example.com,2,Finance,Accountant,2019-06-13,True
1471,Tshepo,Radebe,tshepo.radebe1471@example.com,2,Operations,Team Leader,2024-03-05,True
1472,Kagiso,Molefe,kagiso.molefe1472@example.com,2,Sales,Sales Consultant,2022-05-25,True
1473,Bongani,Mabunda,bongani.mabunda1473@example.com,2,Operations,Operations Officer,2022-12-16,True
1474,Lethabo,Radebe,lethabo.radebe1474@example.com,2,IT,Support Technician,2019-11-08,True
1475,Lesedi,Mokoena,lesedi.mokoena1475@example.com,2,Operations,Operations Officer,2024-02-12,True
1476,Ayanda,Mthethwa,ayanda.mthethwa1476@example.com,2,Operations,Team Leader,2023-10-23,True
1477,Palesa,Zulu,palesa.zulu1477@example.com,2,IT,Software Developer,2023-04-12,True
1478,Tshepo,Motsoeneng,tshepo.motsoeneng1478@example.com,2,Finance,Finance Officer,2021-08-11,True
1479,Nandi,Mokoena,nandi.mokoena1479@example.com,2,IT,Software Developer,2018-03-23,True
1480,Boitumelo,Radebe,boitumelo.radebe1480@example.com,2,Customer Service,Customer Success Officer,2021-10-09,True
1481,Tumelo,Mokoena,tumelo.mokoena1481@example.com,2,Customer Service,Customer Success Officer,2020-01-29,True
1482,Tshepo,Radebe,tshepo.radebe1482@example.com,2,Sales,Account Executive,2018-09-13,False
1483,Bongani,Maseko,bongani.maseko1483@example.com,2,Finance,Financial Analyst,2025-10-01,True
1484,Naledi,Mabunda,naledi.mabunda1484@example.com,2,Customer Service,Customer Service Agent,2022-08-07,True
1485,Nokuthula,Msimang,nokuthula.msimang1485@example.com,2,Finance,Payroll Administrator,2024-07-06,True
1486,Keitumetse,Mthethwa,keitumetse.mthethwa1486@example.com,2,IT,Systems Administrator,2019-10-15,True
1487,Kagiso,Msimang,kagiso.msimang1487@example.com,2,Operations,Coordinator,2022-08-05,False
1488,Neo,Mkhize,neo.mkhize1488@example.com,2,Finance,Accountant,2021-06-17,False
1489,Naledi,Zulu,naledi.zulu1489@example.com,2,Customer Service,Customer Success Officer,2025-10-11,True
1490,Refilwe,Molefe,refilwe.molefe1490@example.com,2,Operations,Operations Officer,2020-04-21,True
1491,Tshepo,Sithole,tshepo.sithole1491@example.com,2,IT,Systems Administrator,2024-04-19,True
1492,Lesedi,Mokoena,lesedi.mokoena1492@example.com,2,Operations,Team Leader,2018-08-16,True
1493,Andile,Radebe,andile.radebe1493@example.com,2,Customer Service,Customer Service Agent,2025-08-18,True
1494,Karabo,Mthembu,karabo.mthembu1494@example.com,2,Customer Service,Customer Service Agent,2019-11-09,True
1495,Kagiso,Mokoena,kagiso.mokoena1495@example.com,2,HR,Learning Coordinator,2024-04-29,True
1496,Lwazi,Nkosi,lwazi.nkosi1496@example.com,2,Customer Service,Customer Service Agent,2025-11-24,True
1497,Nokuthula,Mabunda,nokuthula.mabunda1497@example.com,2,Operations,Operations Analyst,2019-03-30,True
1498,Katlego,Motaung,katlego.motaung1498@example.com,2,Sales,Account Executive,2018-06-02,True
1499,Nomsa,Mahlangu,nomsa.mahlangu1499@example.com,2,Sales,Business Development Officer,2018-05-19,False
1500,Katlego,Molefe,katlego.molefe1500@example.com,2,IT,Support Technician,2025-07-01,True
1501,Sibusiso,Mkhwanazi,sibusiso.mkhwanazi1501@example.com,2,Finance,Accountant,2021-03-19,True
1502,Lesedi,Nkosi,lesedi.nkosi1502@example.com,2,IT,Systems Administrator,2020-11-30,True
1503,Amahle,Molepo,amahle.molepo1503@example.com,2,Operations,Operations Officer,2021-10-18,True
1504,Tshepo,Dlamini,tshepo.dlamini1504@example.com,2,Customer Service,Customer Service Agent,2018-11-03,True
1505,Nomsa,Motsoeneng,nomsa.motsoeneng1505@example.com,2,Sales,Sales Administrator,2021-06-09,False
1506,Tebogo,Dlamini,tebogo.dlamini1506@example.com,2,Sales,Business Development Officer,2024-12-31,True
1507,Nokuthula,Mokoena,nokuthula.mokoena1507@example.com,2,Customer Service,Team Leader,2021-10-02,True
1508,Refilwe,Mkhwanazi,refilwe.mkhwanazi1508@example.com,2,IT,Systems Administrator,2023-06-27,True
1509,Bongani,Mokoena,bongani.mokoena1509@example.com,2,IT,Support Technician,2020-06-16,True
1510,Neo,Mthethwa,neo.mthethwa1510@example.com,2,Customer Service,Customer Service Agent,2018-09-14,True
1511,Naledi,Nkosi,naledi.nkosi1511@example.com,2,IT,Software Developer,2025-08-14,True
1512,Andile,Mokoena,andile.mokoena1512@example.com,2,Sales,Sales Administrator,2020-05-07,False
1513,Zanele,Motaung,zanele.motaung1513@example.com,2,IT,Business Analyst,2024-06-30,True
1514,Ayanda,Msimang,ayanda.msimang1514@example.com,2,Operations,Operations Analyst,2025-07-20,True
1515,Palesa,Mokoena,palesa.mokoena1515@example.com,2,IT,Software Developer,2018-03-27,False
1516,Lesedi,Motsoeneng,lesedi.motsoeneng1516@example.com,2,IT,Software Developer,2024-12-03,True
1517,Amahle,Modise,amahle.modise1517@example.com,2,Operations,Operations Analyst,2018-12-07,True
1518,Refilwe,Molefe,refilwe.molefe1518@example.com,2,Sales,Business Development Officer,2024-04-11,True
1519,Keitumetse,Mahlangu,keitumetse.mahlangu1519@example.com,2,Customer Service,Customer Service Agent,2023-09-20,True
1520,Anele,Mabaso,anele.mabaso1520@example.com,2,Customer Service,Team Leader,2024-06-06,True
1521,Palesa,Masango,palesa.masango1521@example.com,3,HR,Learning Coordinator,2023-07-25,True
1522,Sibusiso,Mabena,sibusiso.mabena1522@example.com,3,HR,Learning Coordinator,2022-05-04,True
1523,Refilwe,Mofokeng,refilwe.mofokeng1523@example.com,3,Customer Service,Team Leader,2025-12-17,True
1524,Andile,Mokoena,andile.mokoena1524@example.com,3,Sales,Business Development Officer,2020-02-17,True
1525,Naledi,Mabunda,naledi.mabunda1525@example.com,3,Finance,Finance Officer,2018-12-10,False
1526,Tumelo,Mabaso,tumelo.mabaso1526@example.com,3,IT,Business Analyst,2023-08-30,True
1527,Neo,Modise,neo.modise1527@example.com,3,Operations,Operations Analyst,2022-02-20,True
1528,Keitumetse,Mthembu,keitumetse.mthembu1528@example.com,3,Sales,Account Executive,2019-04-03,True
1529,Boitumelo,Mhlongo,boitumelo.mhlongo1529@example.com,3,Finance,Accountant,2021-09-18,True
1530,Keitumetse,Mokoena,keitumetse.mokoena1530@example.com,3,HR,HR Administrator,2021-01-12,True
1531,Mpho,Molefe,mpho.molefe1531@example.com,3,Customer Service,Support Agent,2025-02-13,True
1532,Kagiso,Mthembu,kagiso.mthembu1532@example.com,3,Finance,Finance Officer,2022-02-20,True
1533,Mpho,Masango,mpho.masango1533@example.com,3,Customer Service,Customer Service Agent,2023-04-08,True
1534,Tebogo,Molefe,tebogo.molefe1534@example.com,3,Sales,Business Development Officer,2021-02-05,True
